% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:54"
% Dimension,3
% Nodes,1182
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
0,0,268.634509056244,-0.006573113686569448
0,0,276.6284080076262,-0.006605569877736465
0,0,275.6291706387035,-0.0066018140210276095
0,0,274.62993326978085,-0.006597973480247507
0,0,279.6261201143947,-0.006616338100292304
0,0,278.6268827454719,-0.006612830781584726
0,0,280.6253574833175,-0.0066197634245459295
0,0,277.6276453765491,-0.00660924168724914
0,0,284.6223069590087,-0.006632663081829969
0,0,283.6230695900857,-0.006629556798906767
0,0,262.6390848427074,-0.006545017640103002
0,0,333.584938036225,-0.006702350521321495
0,0,334.5841754051478,-0.006702346302946934
0,0,338.58112488083884,-0.006701858033856959
0,0,337.58188751191614,-0.0067020500121191115
0,0,335.5834127740706,-0.006702294857815687
0,0,316.59790276453776,-0.006694629927792986
0,0,315.5986653956148,-0.0066936863544022
0,0,314.59942802669207,-0.006692684971426493
0,0,313.6001906577694,-0.006691624852769799
0,0,312.60095328884654,-0.0066905056052033885
0,0,309.6032411820782,-0.006686787498829805
0,0,310.602478551001,-0.006688087731541071
0,0,311.6017159199238,-0.006689326821471241
0,0,304.6070543374643,-0.006679351754483638
0,0,303.60781696854144,-0.006677673068839678
0,0,306.6055290753098,-0.006682515628273477
0,0,305.60629170638714,-0.0066809657900545666
0,0,307.6047664442325,-0.006684001857832354
0,0,308.60400381315543,-0.006685425633565231
0,0,285.6215443279314,-0.00663569134051057
0,0,288.6192564346998,-0.006644316016539133
0,0,287.62001906577694,-0.006641516979275343
0,0,289.6184938036225,-0.006647040508479606
0,0,286.6207816968542,-0.006638642485948361
0,0,295.61391801715916,-0.006661847673504212
0,0,290.61773117254535,-0.006649690658043909
0,0,291.616968541468,-0.006652266705372377
0,0,292.6162059103907,-0.0066547701475701505
0,0,296.613155386082,-0.006664065311921305
0,0,299.61086749285033,-0.006670302022076408
0,0,300.61010486177315,-0.006672244538959248
0,0,297.6123927550047,-0.0066662129914438605
0,0,298.6116301239275,-0.006668291745950109
0,0,261.6398474737846,-0.006540008336293167
0,0,260.64061010486165,-0.006534903174781232
0,0,259.641372735939,-0.0065297020930127295
0,0,258.64213536701624,-0.0065244044337563305
0,0,497.45986653956146,-0.006332294116294193
0,0,490.465204957102,-0.006355617921515166
0,0,491.4644423260247,-0.006352297885304234
0,0,489.4659675881792,-0.006358933627404156
0,0,456.4911344137273,-0.006465084462669075
0,0,457.49037178265,-0.006461986895414246
0,0,488.4667302192565,-0.006362244957857926
0,0,483.4705433746425,-0.0063787318133029895
0,0,482.4713060057198,-0.006382014173006343
0,0,481.47206863679685,-0.006385291395176292
0,0,480.4728312678741,-0.006388563193052863
0,0,477.4751191611059,-0.0063983446518584945
0,0,476.47588179218315,-0.006401593266967715
0,0,464.48503336510953,-0.006440058797796979
0,0,463.4857959961868,-0.006443216540845864
0,0,475.4766444232602,-0.006404836028623153
0,0,472.4789323164918,-0.006414526278770794
0,0,473.4781696854146,-0.006411302750227032
0,0,471.4796949475691,-0.006417742914554727
0,0,465.48427073403235,-0.006436893284335462
